 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0022-0502,318,54.491,38.022,417.236,501.840,416.939,502.168,407,492,21,21,0.922,17328.000,17328.000,1.299,0.770,0.942
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0023-0511,351,36.496,15.975,671.665,510.075,672.210,510.044,663,496,19,30,0.660,12810.000,12810.000,2.006,0.499,0.860
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0024-0512,344,46.471,30.239,749.599,513.270,749.272,513.366,739,500,20,25,0.824,15986.000,15986.000,1.316,0.760,0.920
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0026-0518,401,40.756,21.246,818.769,519.390,818.783,519.266,805,507,25,23,0.814,16343.000,16343.000,1.376,0.727,0.918
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0027-0521,334,39.216,11.130,844.302,520.743,844.083,520.759,835,509,19,25,0.855,13098.000,13098.000,1.280,0.781,0.920
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0028-0523,1151,50.184,36.885,1026.297,524.337,1024.162,523.939,995,509,66,29,0.324,57762.000,57762.000,3.089,0.324,0.704
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0029-0520,362,52.127,34.723,596.456,519.928,595.972,519.504,585,510,22,21,0.924,18870.000,18870.000,1.145,0.874,0.946
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0030-0522,243,44.691,23.335,268.940,523.270,269.426,522.999,260,512,17,21,0.811,10860.000,10860.000,1.374,0.728,0.903
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0033-0530,482,42.583,23.653,908.023,530.050,907.761,530.024,896,517,24,26,0.904,20525.000,20525.000,1.203,0.832,0.941
20,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0035-0535,572,45.016,28.688,300.358,533.740,301.751,534.912,284,520,32,30,0.611,25749.000,25749.000,1.792,0.558,0.847
21,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0037-0532,370,65.559,51.660,636.808,533.351,636.914,532.774,627,520,23,24,0.816,24257.000,24257.000,1.122,0.891,0.916
22,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0038-0542,581,45.269,33.870,339.488,544.390,338.958,544.634,322,530,35,25,0.600,26301.000,26301.000,1.710,0.585,0.817
23,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0042-0555,363,38.006,19.975,426.842,555.861,426.999,556.599,415,544,24,23,0.858,13796.000,13796.000,1.288,0.777,0.910
