 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
53,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0065-0610,493,32.801,14.413,234.153,613.117,234.228,613.363,221,596,27,29,0.746,16171.000,16171.000,1.122,0.891,0.879
54,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0066-0614,623,26.848,6.936,379.047,613.376,378.753,612.556,363,596,32,37,0.533,16726.000,16726.000,2.423,0.413,0.829
55,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0067-0614,511,31.920,15.635,497.230,613.872,497.196,613.797,482,603,32,23,0.845,16311.000,16311.000,1.357,0.737,0.946
56,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0068-0617,508,35.096,18.528,795.358,617.606,795.239,617.839,781,604,27,26,0.788,17829.000,17829.000,1.113,0.898,0.910
57,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0069-0621,758,33.170,21.942,1071.792,620.665,1071.305,620.453,1054,606,34,31,0.831,25143.000,25143.000,1.156,0.865,0.922
58,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0070-0619,449,34.180,13.621,57.248,619.580,57.674,619.560,39,608,33,22,0.697,15347.000,15347.000,1.713,0.584,0.886
59,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0071-0624,441,24.200,7.186,549.103,623.529,549.149,623.300,536,612,27,25,0.775,10672.000,10672.000,1.100,0.909,0.895
60,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0072-0627,415,31.101,11.270,762.155,627.589,762.307,627.516,750,616,25,23,0.882,12907.000,12907.000,1.040,0.961,0.924
61,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0073-0638,510,50.100,30.165,622.414,636.610,622.455,636.201,610,622,25,33,0.750,25551.000,25551.000,1.522,0.657,0.903
62,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0074-0644,419,32.618,12.335,64.660,644.008,64.573,643.590,52,634,25,21,0.921,13667.000,13667.000,1.345,0.744,0.959
63,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0075-0651,399,35.080,16.112,657.628,650.966,657.313,650.774,646,639,24,24,0.908,13997.000,13997.000,1.253,0.798,0.937
64,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0077-0653,531,27.768,15.938,567.566,653.675,568.071,653.408,549,642,35,23,0.721,14745.000,14745.000,1.618,0.618,0.903
65,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0078-0656,402,29.239,13.302,1027.274,656.164,1026.817,656.608,1014,645,25,22,0.829,11754.000,11754.000,1.177,0.850,0.922
66,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0079-0667,885,31.444,18.388,307.047,668.458,307.132,668.323,278,655,57,25,0.534,27828.000,27828.000,2.342,0.427,0.849
67,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0080-0676,403,24.918,7.478,784.346,675.924,784.314,675.862,770,666,28,21,0.785,10042.000,10042.000,1.307,0.765,0.908
68,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0081-0676,446,33.664,14.503,1005.413,677.247,1005.694,677.357,992,666,29,21,0.861,15014.000,15014.000,1.399,0.715,0.944
69,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0082-0697,429,35.464,19.064,1023.106,698.542,1023.962,697.982,1004,687,33,21,0.614,15214.000,15214.000,1.802,0.555,0.872
70,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0083-0700,383,32.608,11.190,1047.839,700.163,1047.490,700.198,1038,688,21,25,0.883,12489.000,12489.000,1.295,0.772,0.938
71,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0084-0708,493,27.815,11.844,813.557,710.577,813.513,710.793,801,692,24,33,0.751,13713.000,13713.000,1.381,0.724,0.904
72,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0085-0710,440,20.334,6.740,297.486,711.048,297.273,710.196,285,698,25,25,0.845,8947.000,8947.000,1.247,0.802,0.923
73,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0087-0719,468,23.588,10.934,857.378,719.092,857.275,719.135,844,707,26,24,0.820,11039.000,11039.000,1.174,0.851,0.920
74,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0088-0733,480,24.108,7.474,1078.312,732.915,1078.237,732.874,1065,719,25,28,0.860,11572.000,11572.000,1.455,0.687,0.937
75,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0089-0752,317,18.338,5.843,832.203,752.443,832.204,752.444,822,742,21,21,0.903,5813.000,5813.000,1.388,0.720,0.941
