 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
26,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0027-0440,321,55.760,32.397,931.569,440.998,931.653,441.453,923,427,18,26,0.787,17899,17899,1.545,0.647,0.902
27,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0028-0455,617,41.778,19.070,761.306,456.015,761.156,457.350,749,435,23,40,0.550,25777,25777,2.143,0.467,0.800
28,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0029-0455,540,61.207,37.592,315.950,456.376,316.230,457.680,305,438,22,35,0.782,33052,33052,1.650,0.606,0.929
29,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0031-0471,1120,43.006,23.467,466.921,470.938,467.458,472.781,444,440,49,62,0.308,48167,48167,3.045,0.328,0.643
30,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0032-0451,480,64.706,34.763,1177.927,450.658,1176.527,450.119,1163,440,27,22,0.846,31059,31059,1.232,0.812,0.945
31,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0034-0469,1106,63.039,48.801,979.359,468.661,977.669,469.102,958,444,44,50,0.511,69721,69721,2.186,0.457,0.784
32,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0035-0462,467,66.981,42.996,20.911,461.046,21.000,460.517,10,446,21,33,0.756,31280,31280,1.700,0.588,0.909
33,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0036-0471,1181,52.141,29.228,129.482,471.387,127.901,471.220,103,451,53,41,0.403,61579.000,61579.000,1.684,0.594,0.785
34,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0037-0484,1259,64.025,42.932,256.902,485.021,257.145,487.155,239,451,35,67,0.395,80607.000,80607.000,2.903,0.345,0.757
35,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0038-0473,881,54.468,31.859,719.418,471.909,719.371,471.310,705,452,29,43,0.624,47986,47986,1.844,0.542,0.851
36,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0039-0481,939,62.521,40.904,61.642,481.833,61.104,482.302,45,455,33,53,0.477,58707,58707,2.175,0.460,0.815
37,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0040-0469,498,56.373,45.189,1109.898,469.068,1109.114,468.853,1096,457,28,24,0.851,28074,28074,1.196,0.836,0.922
38,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0041-0467,292,79.092,53.379,1011.414,468.418,1011.003,467.557,999,458,24,19,0.765,23095,23095,1.641,0.609,0.873
39,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0042-0477,483,48.358,38.226,907.924,479.173,908.466,479.615,897,460,24,34,0.601,23357,23357,1.618,0.618,0.810
40,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0043-0482,643,59.565,44.185,791.707,481.736,792.476,482.783,778,464,27,36,0.513,38300,38300,1.488,0.672,0.833
41,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0044-0480,373,39.839,24.177,1030.983,480.556,1031.194,479.901,1020,468,22,25,0.868,14860,14860,1.257,0.796,0.923
42,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0045-0484,454,33.720,16.745,854.249,485.491,853.962,486.349,842,469,27,31,0.598,15309.000,15309.000,1.420,0.704,0.853
43,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0046-0488,697,69.410,45.673,290.902,489.136,291.138,488.820,273,472,36,33,0.662,48379,48379,2.161,0.463,0.882
44,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0048-0489,473,43.600,34.632,1164.754,488.862,1164.376,488.956,1151,478,28,23,0.895,20623,20623,1.348,0.742,0.948
45,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0049-0494,629,44.755,35.005,820.896,495.193,822.638,496.886,803,480,35,29,0.514,28151,28151,1.336,0.749,0.803
46,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s3h1_Merged.tif_rotated.tif:0050-0520,412,38.184,19.252,300.148,521.398,299.870,521.148,289,508,23,25,0.862,15732,15732,1.124,0.890,0.927
